scenario,method,hour,mean_cumulative_false_alert_probability,n_defined
E1,PaFAR-HC,1,0.0,100
E1,PaFAR-HC,2,0.0,100
E1,PaFAR-HC,3,0.0,100
E1,PaFAR-HC,4,0.0,100
E1,PaFAR-HC,5,0.0023173794619024382,100
E1,PaFAR-HC,6,0.00417545894822528,100
E1,PaFAR-HC,7,0.006602990724867483,100
E1,PaFAR-HC,8,0.009683324383388571,100
E1,PaFAR-HC,9,0.013661699891833747,100
E1,PaFAR-HC,10,0.017997762101643878,100
E1,PaFAR-HC,11,0.02234985329979799,100
E1,PaFAR-HC,12,0.026640109214514013,100
E1,PaFAR-HC,13,0.031040536448646905,100
E1,PaFAR-HC,14,0.03489374594858759,100
E1,PaFAR-HC,15,0.03876957395349101,100
E1,PaFAR-HC,16,0.04266233223966673,100
E1,PaFAR-HC,17,0.04623001963705332,100
E1,PaFAR-HC,18,0.049739489220877224,100
E1,PaFAR-HC,19,0.05290580540414305,100
E1,PaFAR-HC,20,0.05565120961092206,100
E1,PaFAR-HC,21,0.05829316993398389,100
E1,PaFAR-HC,22,0.06069125132652351,100
E1,PaFAR-HC,23,0.06277729545263176,100
E1,PaFAR-HC,24,0.06472369645159166,100
E1,PaFAR-HC,25,0.06660152282406771,100
E1,PaFAR-HC,26,0.06845108232784787,100
E1,PaFAR-HC,27,0.06988653228584879,100
E1,PaFAR-HC,28,0.07132301446143818,100
E1,PaFAR-HC,29,0.07235137746508977,100
E1,PaFAR-HC,30,0.07315908671899508,100
E1,PaFAR-HC,31,0.07390605046105406,100
E1,PaFAR-HC,32,0.07454156842675708,100
E1,PaFAR-HC,33,0.07507508108024641,100
E1,PaFAR-HC,34,0.07550386861972089,100
E1,PaFAR-HC,35,0.07582260915178446,100
E1,PaFAR-HC,36,0.07605895680537592,100
E1,PaFAR-HC,37,0.07619957862545224,100
E1,PaFAR-HC,38,0.07638479427582484,100
E1,PaFAR-HC,39,0.07646658293194405,100
E1,PaFAR-HC,40,0.07654087725252666,100
E1,PaFAR-HC,41,0.07662230204932348,100
E1,PaFAR-HC,42,0.07668157957905558,100
E1,PaFAR-HC,43,0.0767481000049711,100
E1,PaFAR-HC,44,0.07682201826959936,100
E1,PaFAR-HC,45,0.07686655757633312,100
E1,PaFAR-HC,46,0.07688887353889459,100
E1,PaFAR-HC,47,0.0769037438301533,100
E1,PaFAR-HC,48,0.07693339096019279,100
E1,PaFAR-HC,49,0.07695541930197625,100
E1,PaFAR-HC,50,0.0769703002543572,100
E1,PaFAR-HC,51,0.07699998003465786,100
E1,PaFAR-HC,52,0.07702966481932828,100
E1,PaFAR-HC,53,0.07707417198715566,100
E1,PaFAR-HC,54,0.07711148708755386,100
E1,PaFAR-HC,55,0.07714109048511546,100
E1,PaFAR-HC,56,0.07720028843088496,100
E1,PaFAR-HC,57,0.07722247465836413,100
E1,PaFAR-HC,58,0.07728180956547975,100
E1,PaFAR-HC,59,0.07732638237521008,100
E1,PaFAR-HC,60,0.07735618423223338,100
E1,PaFAR-HC,61,0.07739297147544061,100
E1,PaFAR-HC,62,0.07741517756590026,100
E1,PaFAR-HC,63,0.07744479691310344,100
E1,PaFAR-HC,64,0.07748193650294401,100
E1,PaFAR-HC,65,0.07750440932503332,100
E1,PaFAR-HC,66,0.07752661801198024,100
E1,PaFAR-HC,67,0.07754887918530497,100
E1,PaFAR-HC,68,0.07755630860581016,100
E1,PaFAR-HC,69,0.07756374908200064,100
E1,PaFAR-HC,70,0.07760072183069208,100
E1,PaFAR-HC,71,0.07763023201530016,100
E1,PaFAR-HC,72,0.07764494332412511,100
E1,PaFAR-HC,73,0.07765241716567967,100
E1,PaFAR-HC,74,0.07768200511261815,100
E1,PaFAR-HC,75,0.07768935265119273,100
E1,PaFAR-HC,76,0.07770421149220312,100
E1,PaFAR-HC,77,0.0777338530362429,100
E1,PaFAR-HC,78,0.07774860774131208,100
E1,PaFAR-HC,79,0.0777633955135465,100
E1,PaFAR-HC,80,0.07779316963358746,100
E1,PaFAR-HC,81,0.07781533806396347,100
E1,PaFAR-HC,82,0.0778300908647925,100
E1,PaFAR-HC,83,0.0778300908647925,100
E1,PaFAR-HC,84,0.07784490705350905,100
E1,PaFAR-HC,85,0.07784490705350905,100
E1,PaFAR-HC,86,0.07784490705350905,100
E1,PaFAR-HC,87,0.07785228168477748,100
E1,PaFAR-HC,88,0.07785228168477748,100
E1,PaFAR-HC,89,0.07786717015698862,100
E1,PaFAR-HC,90,0.07786717015698862,100
E1,PaFAR-HC,91,0.07786717015698862,100
E1,PaFAR-HC,92,0.07786717015698862,100
E1,PaFAR-HC,93,0.07787456113998935,100
E1,PaFAR-HC,94,0.07787456113998935,100
E1,PaFAR-HC,95,0.07787456113998935,100
E1,PaFAR-HC,96,0.07787456113998935,100
E1,PaFAR-HC,97,0.07787456113998935,100
E1,PaFAR-HC,98,0.07787456113998935,100
E1,PaFAR-HC,99,0.07787456113998935,100
E1,PaFAR-HC,100,0.07787456113998935,100
E1,PaFAR-HC,101,0.07787456113998935,100
E1,PaFAR-HC,102,0.07787456113998935,100
E1,PaFAR-HC,103,0.07787456113998935,100
E1,PaFAR-HC,104,0.07787456113998935,100
E1,PaFAR-HC,105,0.07787456113998935,100
E1,PaFAR-HC,106,0.07787456113998935,100
E1,PaFAR-HC,107,0.07787456113998935,100
E1,PaFAR-HC,108,0.07787456113998935,100
E1,PaFAR-HC,109,0.07787456113998935,100
E1,PaFAR-HC,110,0.07787456113998935,100
E1,PaFAR-HC,111,0.07787456113998935,100
E1,PaFAR-HC,112,0.07787456113998935,100
E1,PaFAR-HC,113,0.07787456113998935,100
E1,PaFAR-HC,114,0.07787456113998935,100
E1,PaFAR-HC,115,0.07787456113998935,100
E1,PaFAR-HC,116,0.07787456113998935,100
E1,PaFAR-HC,117,0.07787456113998935,100
E1,PaFAR-HC,118,0.07787456113998935,100
E1,PaFAR-HC,119,0.07787456113998935,100
E2,Pointwise-alpha,0,0.0,100
E2,Pointwise-alpha,1,0.0,100
E2,Pointwise-alpha,2,0.0,100
E2,Pointwise-alpha,3,0.0,100
E2,Pointwise-alpha,4,0.0,100
E2,Pointwise-alpha,5,0.09721007317144027,100
E2,Pointwise-alpha,6,0.12922490277991316,100
E2,Pointwise-alpha,7,0.1658938638837399,100
E2,Pointwise-alpha,8,0.20422050735324254,100
E2,Pointwise-alpha,9,0.24217539338607122,100
E2,Pointwise-alpha,10,0.27501169247415286,100
E2,Pointwise-alpha,11,0.30373179196247346,100
E2,Pointwise-alpha,12,0.33016061142738456,100
E2,Pointwise-alpha,13,0.3541358163871603,100
E2,Pointwise-alpha,14,0.3761496052150226,100
E2,Pointwise-alpha,15,0.3963006566042011,100
E2,Pointwise-alpha,16,0.4151025957805888,100
E2,Pointwise-alpha,17,0.4328392885459415,100
E2,Pointwise-alpha,18,0.4483266953154781,100
E2,Pointwise-alpha,19,0.46234953382109095,100
E2,Pointwise-alpha,20,0.47462419961397045,100
E2,Pointwise-alpha,21,0.48628580213923756,100
E2,Pointwise-alpha,22,0.4967501582995759,100
E2,Pointwise-alpha,23,0.5058963802196874,100
E2,Pointwise-alpha,24,0.5142112367064197,100
E2,Pointwise-alpha,25,0.5219601448064103,100
E2,Pointwise-alpha,26,0.5291052321837806,100
E2,Pointwise-alpha,27,0.5358978972533096,100
E2,Pointwise-alpha,28,0.5418068012708921,100
E2,Pointwise-alpha,29,0.5473889183097662,100
E2,Pointwise-alpha,30,0.5522944850263205,100
E2,Pointwise-alpha,31,0.556600813759344,100
E2,Pointwise-alpha,32,0.5602779462289642,100
E2,Pointwise-alpha,33,0.563890670498978,100
E2,Pointwise-alpha,34,0.5666487807556047,100
E2,Pointwise-alpha,35,0.5689752078676349,100
E2,Pointwise-alpha,36,0.5710351770239517,100
E2,Pointwise-alpha,37,0.5730131357997671,100
E2,Pointwise-alpha,38,0.574604389982007,100
E2,Pointwise-alpha,39,0.5759443886548758,100
E2,Pointwise-alpha,40,0.5771375620777217,100
E2,Pointwise-alpha,41,0.5781379014303837,100
E2,Pointwise-alpha,42,0.5790561699054005,100
E2,Pointwise-alpha,43,0.5799746506342782,100
E2,Pointwise-alpha,44,0.5805530155338752,100
E2,Pointwise-alpha,45,0.5811754971094547,100
E2,Pointwise-alpha,46,0.581826688201387,100
E2,Pointwise-alpha,47,0.5822801002745651,100
E2,Pointwise-alpha,48,0.5827688397746358,100
E2,Pointwise-alpha,49,0.583256909310699,100
E2,Pointwise-alpha,50,0.5836272939924882,100
E2,Pointwise-alpha,51,0.5840646050908176,100
E2,Pointwise-alpha,52,0.5843754219547033,100
E2,Pointwise-alpha,53,0.5848866372239389,100
E2,Pointwise-alpha,54,0.5853539576015989,100
E2,Pointwise-alpha,55,0.5857616489743458,100
E2,Pointwise-alpha,56,0.5860875651155157,100
E2,Pointwise-alpha,57,0.5864952322918776,100
E2,Pointwise-alpha,58,0.5868517054988304,100
E2,Pointwise-alpha,59,0.5872892689698999,100
E2,Pointwise-alpha,60,0.5876528717633616,100
E2,Pointwise-alpha,61,0.5880455427659567,100
E2,Pointwise-alpha,62,0.5883865420277313,100
E2,Pointwise-alpha,63,0.5887494648017766,100
E2,Pointwise-alpha,64,0.5890465357205587,100
E2,Pointwise-alpha,65,0.5894090903702773,100
E2,Pointwise-alpha,66,0.5897425437811944,100
E2,Pointwise-alpha,67,0.5900465342168135,100
E2,Pointwise-alpha,68,0.5903653810936451,100
E2,Pointwise-alpha,69,0.5907063846919369,100
E2,Pointwise-alpha,70,0.5910621666148503,100
E2,Pointwise-alpha,71,0.5914697081886908,100
E2,Pointwise-alpha,72,0.5917809755630717,100
E2,Pointwise-alpha,73,0.5921738630812288,100
E2,Pointwise-alpha,74,0.5925221183858543,100
E2,Pointwise-alpha,75,0.592729077035792,100
E2,Pointwise-alpha,76,0.5929591639482863,100
E2,Pointwise-alpha,77,0.5931589108539194,100
E2,Pointwise-alpha,78,0.5934998406283861,100
E2,Pointwise-alpha,79,0.5937219511024827,100
E2,Pointwise-alpha,80,0.5938923452067094,100
E2,Pointwise-alpha,81,0.5941290388902044,100
E2,Pointwise-alpha,82,0.5942845911682294,100
E2,Pointwise-alpha,83,0.5944548665645905,100
E2,Pointwise-alpha,84,0.5945139727794689,100
E2,Pointwise-alpha,85,0.5946253426534923,100
E2,Pointwise-alpha,86,0.5947216121899151,100
E2,Pointwise-alpha,87,0.5948032423149158,100
E2,Pointwise-alpha,88,0.5948180965416134,100
E2,Pointwise-alpha,89,0.5948553773025936,100
E2,Pointwise-alpha,90,0.5948701815490345,100
E2,Pointwise-alpha,91,0.5948848234730647,100
E2,Pointwise-alpha,92,0.5949145578002626,100
E2,Pointwise-alpha,93,0.5949292961937778,100
E2,Pointwise-alpha,94,0.5949440892226723,100
E2,Pointwise-alpha,95,0.5949440892226723,100
E2,Pointwise-alpha,96,0.594951480205673,100
E2,Pointwise-alpha,97,0.594951480205673,100
E2,Pointwise-alpha,98,0.594951480205673,100
E2,Pointwise-alpha,99,0.594951480205673,100
E2,Pointwise-alpha,100,0.594951480205673,100
E2,Pointwise-alpha,101,0.594951480205673,100
E2,Pointwise-alpha,102,0.594951480205673,100
E2,Pointwise-alpha,103,0.594951480205673,100
E2,Pointwise-alpha,104,0.594951480205673,100
E2,Pointwise-alpha,105,0.594951480205673,100
E2,Pointwise-alpha,106,0.594951480205673,100
E2,Pointwise-alpha,107,0.594951480205673,100
E2,Pointwise-alpha,108,0.594951480205673,100
E2,Pointwise-alpha,109,0.594951480205673,100
E2,Pointwise-alpha,110,0.594951480205673,100
E2,Pointwise-alpha,111,0.594951480205673,100
E2,Pointwise-alpha,112,0.594951480205673,100
E2,Pointwise-alpha,113,0.594951480205673,100
E2,Pointwise-alpha,114,0.594951480205673,100
E2,Pointwise-alpha,115,0.594951480205673,100
E2,Pointwise-alpha,116,0.594951480205673,100
E2,Pointwise-alpha,117,0.594951480205673,100
E2,Pointwise-alpha,118,0.594951480205673,100
E2,Pointwise-alpha,119,0.594951480205673,100
E2,Binwise Bonferroni,0,0.0,100
E2,Binwise Bonferroni,1,0.0,100
E2,Binwise Bonferroni,2,0.0,100
E2,Binwise Bonferroni,3,0.0,100
E2,Binwise Bonferroni,4,0.0,100
E2,Binwise Bonferroni,5,0.001453668474145742,100
E2,Binwise Bonferroni,6,0.002841491631193242,100
E2,Binwise Bonferroni,7,0.004597520625053398,100
E2,Binwise Bonferroni,8,0.007395406018040006,100
E2,Binwise Bonferroni,9,0.01124203272255533,100
E2,Binwise Bonferroni,10,0.015242531868437553,100
E2,Binwise Bonferroni,11,0.01923266715958857,100
E2,Binwise Bonferroni,12,0.020471675727787377,100
E2,Binwise Bonferroni,13,0.02196999097061871,100
E2,Binwise Bonferroni,14,0.023572166687467217,100
E2,Binwise Bonferroni,15,0.02513700001583462,100
E2,Binwise Bonferroni,16,0.026457019566675833,100
E2,Binwise Bonferroni,17,0.027784340140021332,100
E2,Binwise Bonferroni,18,0.029052407328487028,100
E2,Binwise Bonferroni,19,0.03022276079605568,100
E2,Binwise Bonferroni,20,0.031224687363635525,100
E2,Binwise Bonferroni,21,0.03210655528471691,100
E2,Binwise Bonferroni,22,0.03295183397100103,100
E2,Binwise Bonferroni,23,0.033774787443099905,100
E2,Binwise Bonferroni,24,0.03822994056763878,100
E2,Binwise Bonferroni,25,0.040355415913160664,100
E2,Binwise Bonferroni,26,0.04198807212350801,100
E2,Binwise Bonferroni,27,0.043554465600408473,100
E2,Binwise Bonferroni,28,0.0446587343056815,100
E2,Binwise Bonferroni,29,0.045988475780405776,100
E2,Binwise Bonferroni,30,0.046850290573786445,100
E2,Binwise Bonferroni,31,0.04762291874732942,100
E2,Binwise Bonferroni,32,0.048322293944532406,100
E2,Binwise Bonferroni,33,0.04885729200519843,100
E2,Binwise Bonferroni,34,0.04930232628799385,100
E2,Binwise Bonferroni,35,0.04962035344698517,100
E2,Binwise Bonferroni,36,0.049856987569992815,100
E2,Binwise Bonferroni,37,0.050035044576456716,100
E2,Binwise Bonferroni,38,0.05016863148092621,100
E2,Binwise Bonferroni,39,0.05025749180371797,100
E2,Binwise Bonferroni,40,0.05033872839267398,100
E2,Binwise Bonferroni,41,0.05042035072377616,100
E2,Binwise Bonferroni,42,0.05047220031910454,100
E2,Binwise Bonferroni,43,0.0505240486526754,100
E2,Binwise Bonferroni,44,0.05057598610043972,100
E2,Binwise Bonferroni,45,0.0506053628340992,100
E2,Binwise Bonferroni,46,0.05061269421239833,100
E2,Binwise Bonferroni,47,0.05064999683049276,100
E2,Binwise Bonferroni,48,0.05244851952064849,100
E2,Binwise Bonferroni,49,0.05311528959633563,100
E2,Binwise Bonferroni,50,0.053730700651172345,100
E2,Binwise Bonferroni,51,0.05436028519485211,100
E2,Binwise Bonferroni,52,0.05504198824013679,100
E2,Binwise Bonferroni,53,0.0555678070297739,100
E2,Binwise Bonferroni,54,0.05623505257170418,100
E2,Binwise Bonferroni,55,0.056960954138290436,100
E2,Binwise Bonferroni,56,0.05748610284639611,100
E2,Binwise Bonferroni,57,0.05804889799356481,100
E2,Binwise Bonferroni,58,0.058663067357046794,100
E2,Binwise Bonferroni,59,0.05923416934855687,100
E2,Binwise Bonferroni,60,0.059753310515384024,100
E2,Binwise Bonferroni,61,0.06043522961887126,100
E2,Binwise Bonferroni,62,0.0611473645308659,100
E2,Binwise Bonferroni,63,0.06180678569669785,100
E2,Binwise Bonferroni,64,0.062399621784190985,100
E2,Binwise Bonferroni,65,0.06291865540892977,100
E2,Binwise Bonferroni,66,0.06357787994979183,100
E2,Binwise Bonferroni,67,0.06426733863660494,100
E2,Binwise Bonferroni,68,0.06490518656764321,100
E2,Binwise Bonferroni,69,0.06557288404649095,100
E2,Binwise Bonferroni,70,0.06620218334916904,100
E2,Binwise Bonferroni,71,0.06681042012887697,100
E2,Binwise Bonferroni,72,0.06888786572331383,100
E2,Binwise Bonferroni,73,0.07016911992806307,100
E2,Binwise Bonferroni,74,0.07123591633757194,100
E2,Binwise Bonferroni,75,0.07225113060717714,100
E2,Binwise Bonferroni,76,0.07330481986705344,100
E2,Binwise Bonferroni,77,0.07428951820223954,100
E2,Binwise Bonferroni,78,0.07523831438409802,100
E2,Binwise Bonferroni,79,0.07622545332186385,100
E2,Binwise Bonferroni,80,0.07695258113438595,100
E2,Binwise Bonferroni,81,0.07759088403381748,100
E2,Binwise Bonferroni,82,0.07819125690232012,100
E2,Binwise Bonferroni,83,0.07873987944139517,100
E2,Binwise Bonferroni,84,0.07916973322988566,100
E2,Binwise Bonferroni,85,0.07954772026854141,100
E2,Binwise Bonferroni,86,0.07989623358599168,100
E2,Binwise Bonferroni,87,0.0801260473959514,100
E2,Binwise Bonferroni,88,0.08026658560909752,100
E2,Binwise Bonferroni,89,0.08042976577877146,100
E2,Binwise Bonferroni,90,0.08051898040271988,100
E2,Binwise Bonferroni,91,0.08054890067457786,100
E2,Binwise Bonferroni,92,0.08057117843550352,100
E2,Binwise Bonferroni,93,0.08058598810845155,100
E2,Binwise Bonferroni,94,0.08058598810845155,100
E2,Binwise Bonferroni,95,0.08059336273971997,100
E2,Binwise Bonferroni,96,0.08061554869418132,100
E2,Binwise Bonferroni,97,0.08061554869418132,100
E2,Binwise Bonferroni,98,0.08062298917037179,100
E2,Binwise Bonferroni,99,0.08062298917037179,100
E2,Binwise Bonferroni,100,0.08062298917037179,100
E2,Binwise Bonferroni,101,0.08062298917037179,100
E2,Binwise Bonferroni,102,0.08062298917037179,100
E2,Binwise Bonferroni,103,0.08062298917037179,100
E2,Binwise Bonferroni,104,0.08062298917037179,100
E2,Binwise Bonferroni,105,0.08062298917037179,100
E2,Binwise Bonferroni,106,0.08062298917037179,100
E2,Binwise Bonferroni,107,0.08062298917037179,100
E2,Binwise Bonferroni,108,0.08062298917037179,100
E2,Binwise Bonferroni,109,0.08062298917037179,100
E2,Binwise Bonferroni,110,0.08062298917037179,100
E2,Binwise Bonferroni,111,0.08062298917037179,100
E2,Binwise Bonferroni,112,0.08062298917037179,100
E2,Binwise Bonferroni,113,0.08062298917037179,100
E2,Binwise Bonferroni,114,0.08062298917037179,100
E2,Binwise Bonferroni,115,0.08062298917037179,100
E2,Binwise Bonferroni,116,0.08062298917037179,100
E2,Binwise Bonferroni,117,0.08062298917037179,100
E2,Binwise Bonferroni,118,0.08062298917037179,100
E2,Binwise Bonferroni,119,0.08062298917037179,100
E2,PaFAR-F,0,0.0,100
E2,PaFAR-F,1,0.0,100
E2,PaFAR-F,2,0.0,100
E2,PaFAR-F,3,0.0,100
E2,PaFAR-F,4,0.0,100
E2,PaFAR-F,5,0.0035828034145406135,100
E2,PaFAR-F,6,0.006092076088167519,100
E2,PaFAR-F,7,0.00931037000218209,100
E2,PaFAR-F,8,0.014142703454823024,100
E2,PaFAR-F,9,0.020072525035568625,100
E2,PaFAR-F,10,0.025890481775956212,100
E2,PaFAR-F,11,0.031737652167258136,100
E2,PaFAR-F,12,0.03754979087941503,100
E2,PaFAR-F,13,0.04256522030327255,100
E2,PaFAR-F,14,0.04766787319994929,100
E2,PaFAR-F,15,0.05275076394938627,100
E2,PaFAR-F,16,0.057299978725103375,100
E2,PaFAR-F,17,0.06187891950042487,100
E2,PaFAR-F,18,0.06599144702630833,100
E2,PaFAR-F,19,0.07002158285331553,100
E2,PaFAR-F,20,0.07364574927017685,100
E2,PaFAR-F,21,0.07689711190833255,100
E2,PaFAR-F,22,0.07990239748401018,100
E2,PaFAR-F,23,0.08262290841881544,100
E2,PaFAR-F,24,0.0851422306869989,100
E2,PaFAR-F,25,0.08720866040477626,100
E2,PaFAR-F,26,0.08905451237280002,100
E2,PaFAR-F,27,0.09084866768325256,100
E2,PaFAR-F,28,0.09216664220769065,100
E2,PaFAR-F,29,0.09345781215243518,100
E2,PaFAR-F,30,0.09462342867703734,100
E2,PaFAR-F,31,0.09561717682008522,100
E2,PaFAR-F,32,0.096463866192852,100
E2,PaFAR-F,33,0.09729397587188127,100
E2,PaFAR-F,34,0.09784288811153613,100
E2,PaFAR-F,35,0.09828720984833694,100
E2,PaFAR-F,36,0.0986048006400975,100
E2,PaFAR-F,37,0.09883410681231419,100
E2,PaFAR-F,38,0.09905652278058391,100
E2,PaFAR-F,39,0.09919754276864086,100
E2,PaFAR-F,40,0.09934561216561262,100
E2,PaFAR-F,41,0.09950113232931335,100
E2,PaFAR-F,42,0.09963437442619806,100
E2,PaFAR-F,43,0.09972327228967595,100
E2,PaFAR-F,44,0.09976788819534105,100
E2,PaFAR-F,45,0.09984156850956603,100
E2,PaFAR-F,46,0.09985645045883564,100
E2,PaFAR-F,47,0.09990831571023456,100
E2,PaFAR-F,48,0.09993055004859774,100
E2,PaFAR-F,49,0.09997507937075045,100
E2,PaFAR-F,50,0.10002682446192043,100
E2,PaFAR-F,51,0.10004891577267154,100
E2,PaFAR-F,52,0.10007867315882757,100
E2,PaFAR-F,53,0.10008617503429645,100
E2,PaFAR-F,54,0.10012324546482702,100
E2,PaFAR-F,55,0.1001529855131094,100
E2,PaFAR-F,56,0.1001975533714182,100
E2,PaFAR-F,57,0.1002418472522834,100
E2,PaFAR-F,58,0.10028612821003206,100
E2,PaFAR-F,59,0.10033045263740085,100
E2,PaFAR-F,60,0.10038239438071321,100
E2,PaFAR-F,61,0.1003970308782363,100
E2,PaFAR-F,62,0.10043391014435647,100
E2,PaFAR-F,63,0.10046361604307213,100
E2,PaFAR-F,64,0.10047106760790074,100
E2,PaFAR-F,65,0.10050068738907388,100
E2,PaFAR-F,66,0.1005525625502694,100
E2,PaFAR-F,67,0.1006117109686881,100
E2,PaFAR-F,68,0.10067065117508141,100
E2,PaFAR-F,69,0.1007002267333668,100
E2,PaFAR-F,70,0.10072972562820975,100
E2,PaFAR-F,71,0.10075928447276591,100
E2,PaFAR-F,72,0.1007960945056756,100
E2,PaFAR-F,73,0.1008403762883892,100
E2,PaFAR-F,74,0.10088483480974844,100
E2,PaFAR-F,75,0.10091425873997642,100
E2,PaFAR-F,76,0.1009512751918613,100
E2,PaFAR-F,77,0.10102543054836845,100
E2,PaFAR-F,78,0.10104769126494306,100
E2,PaFAR-F,79,0.1010922362479907,100
E2,PaFAR-F,80,0.1011217706738972,100
E2,PaFAR-F,81,0.10113660776309805,100
E2,PaFAR-F,82,0.10118816063419724,100
E2,PaFAR-F,83,0.10124729174072794,100
E2,PaFAR-F,84,0.10125468819043208,100
E2,PaFAR-F,85,0.10127681647185063,100
E2,PaFAR-F,86,0.10129164226873723,100
E2,PaFAR-F,87,0.1012990060389876,100
E2,PaFAR-F,88,0.10130649106892772,100
E2,PaFAR-F,89,0.10131382244722684,100
E2,PaFAR-F,90,0.10132126292341731,100
E2,PaFAR-F,91,0.10132126292341731,100
E2,PaFAR-F,92,0.10132126292341731,100
E2,PaFAR-F,93,0.10132126292341731,100
E2,PaFAR-F,94,0.10132126292341731,100
E2,PaFAR-F,95,0.1013286158645938,100
E2,PaFAR-F,96,0.1013286158645938,100
E2,PaFAR-F,97,0.1013286158645938,100
E2,PaFAR-F,98,0.1013286158645938,100
E2,PaFAR-F,99,0.1013286158645938,100
E2,PaFAR-F,100,0.1013286158645938,100
E2,PaFAR-F,101,0.1013286158645938,100
E2,PaFAR-F,102,0.1013286158645938,100
E2,PaFAR-F,103,0.1013286158645938,100
E2,PaFAR-F,104,0.1013286158645938,100
E2,PaFAR-F,105,0.1013286158645938,100
E2,PaFAR-F,106,0.1013286158645938,100
E2,PaFAR-F,107,0.1013286158645938,100
E2,PaFAR-F,108,0.1013286158645938,100
E2,PaFAR-F,109,0.1013286158645938,100
E2,PaFAR-F,110,0.1013286158645938,100
E2,PaFAR-F,111,0.1013286158645938,100
E2,PaFAR-F,112,0.1013286158645938,100
E2,PaFAR-F,113,0.1013286158645938,100
E2,PaFAR-F,114,0.1013286158645938,100
E2,PaFAR-F,115,0.1013286158645938,100
E2,PaFAR-F,116,0.1013286158645938,100
E2,PaFAR-F,117,0.1013286158645938,100
E2,PaFAR-F,118,0.1013286158645938,100
E2,PaFAR-F,119,0.1013286158645938,100
E2,PaFAR-T,0,0.0,100
E2,PaFAR-T,1,0.0,100
E2,PaFAR-T,2,0.0,100
E2,PaFAR-T,3,0.0,100
E2,PaFAR-T,4,0.0,100
E2,PaFAR-T,5,0.0009709209763591518,100
E2,PaFAR-T,6,0.00194154144298896,100
E2,PaFAR-T,7,0.0032533487414048213,100
E2,PaFAR-T,8,0.004929242722989138,100
E2,PaFAR-T,9,0.007507626577176181,100
E2,PaFAR-T,10,0.009967111896521792,100
E2,PaFAR-T,11,0.012905179372300133,100
E2,PaFAR-T,12,0.013974878283223762,100
E2,PaFAR-T,13,0.015052933763607605,100
E2,PaFAR-T,14,0.01612133430306777,100
E2,PaFAR-T,15,0.01716886848110254,100
E2,PaFAR-T,16,0.0180082933734581,100
E2,PaFAR-T,17,0.018905979188846584,100
E2,PaFAR-T,18,0.019871112107708495,100
E2,PaFAR-T,19,0.0206664464223009,100
E2,PaFAR-T,20,0.021260349074326775,100
E2,PaFAR-T,21,0.021914090972746304,100
E2,PaFAR-T,22,0.02258263278247666,100
E2,PaFAR-T,23,0.02316252591169803,100
E2,PaFAR-T,24,0.03789953081487976,100
E2,PaFAR-T,25,0.04229024299697683,100
E2,PaFAR-T,26,0.04633284267892164,100
E2,PaFAR-T,27,0.04951969967225967,100
E2,PaFAR-T,28,0.05224789302818624,100
E2,PaFAR-T,29,0.05498859401640285,100
E2,PaFAR-T,30,0.057261361987382145,100
E2,PaFAR-T,31,0.05911828844353667,100
E2,PaFAR-T,32,0.0607224296117309,100
E2,PaFAR-T,33,0.06204298210366692,100
E2,PaFAR-T,34,0.06304582399513656,100
E2,PaFAR-T,35,0.06391976142987361,100
E2,PaFAR-T,36,0.06459469043596744,100
E2,PaFAR-T,37,0.06509212469218414,100
E2,PaFAR-T,38,0.0656109697891357,100
E2,PaFAR-T,39,0.06596697978592801,100
E2,PaFAR-T,40,0.06633848139016275,100
E2,PaFAR-T,41,0.06659754164822441,100
E2,PaFAR-T,42,0.06684967141726282,100
E2,PaFAR-T,43,0.06707236868458216,100
E2,PaFAR-T,44,0.06727230995384996,100
E2,PaFAR-T,45,0.06742043891125575,100
E2,PaFAR-T,46,0.06753185118439432,100
E2,PaFAR-T,47,0.06762855296627875,100
E2,PaFAR-T,48,0.07036091502220475,100
E2,PaFAR-T,49,0.07139102934015978,100
E2,PaFAR-T,50,0.07236983417059255,100
E2,PaFAR-T,51,0.07320712793625972,100
E2,PaFAR-T,52,0.07403578232547678,100
E2,PaFAR-T,53,0.0748721033955074,100
E2,PaFAR-T,54,0.0759196238411798,100
E2,PaFAR-T,55,0.0767792578980861,100
E2,PaFAR-T,56,0.07760188054274639,100
E2,PaFAR-T,57,0.07838741222666755,100
E2,PaFAR-T,58,0.07925407593947588,100
E2,PaFAR-T,59,0.08012066233038884,100
E2,PaFAR-T,60,0.08095132301887341,100
E2,PaFAR-T,61,0.08187690722312095,100
E2,PaFAR-T,62,0.08268476013053382,100
E2,PaFAR-T,63,0.08350754579068977,100
E2,PaFAR-T,64,0.08424907581331974,100
E2,PaFAR-T,65,0.08497507512577859,100
E2,PaFAR-T,66,0.08578203857736495,100
E2,PaFAR-T,67,0.08651553685135766,100
E2,PaFAR-T,68,0.08726507097446097,100
E2,PaFAR-T,69,0.08814684310500212,100
E2,PaFAR-T,70,0.0889175633663531,100
E2,PaFAR-T,71,0.08979059806395066,100
E2,PaFAR-T,72,0.09079080514449318,100
E2,PaFAR-T,73,0.09156829016001516,100
E2,PaFAR-T,74,0.09233762680055828,100
E2,PaFAR-T,75,0.09293145919737072,100
E2,PaFAR-T,76,0.0935762811733517,100
E2,PaFAR-T,77,0.09421426492565557,100
E2,PaFAR-T,78,0.09482110542129142,100
